feature	variant	seed	return_code	gpu	balanced	options	finished_at	command	best_log	checkpoint	best_epoch	val_acc	val_bacc	val_macro_auc	val_macro_f1	epochs_ran	last_val_macro_auc	last_val_macro_f1
uni	clean_noaug	2025	0	1	True	"{""Model.feature_noise_std"": 0.0, ""Model.patch_dropout"": 0.0, ""Model.stability_weight"": 0.0}"	2026-07-10T13:41:34.650089+00:00	['/data15/data15_5/fanhao/miniforge3/envs/mirmil/bin/python', 'experiments/run_benchmark.py', '--split', '/data15/data15_5/fanhao/datasets/BRACS/MIRMIL_FEATURES/metadata/BRACS3_uni_split_official_train_val.csv', '--dataset-name', 'BRACS3', '--num-classes', '3', '--log-root', 'artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/clean_noaug/seed2025', '--models', 'MIR_MIL', '--seeds', '2025', '--epochs', '30', '--patience', '999', '--max-instances', '4096', '--in-dim', '1024', '--feature', 'uni', '--protocol', 'bracs3-mir-hpo-training-v1', '--split-id', 'official-train-val-3class', '--comparison-id', 'bracs3-uni-mir-hpo-clean_noaug-seed2025', '--device', '0', '--num-workers', '2', '--model-option', 'General.earlystop.use=false', '--model-option', 'General.earlystop.patience=999', '--balanced', '--wandb', '--wandb-project', 'MIR-MIL', '--model-option', 'Model.stability_weight=0.0', '--model-option', 'Model.patch_dropout=0.0', '--model-option', 'Model.feature_noise_std=0.0']	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/clean_noaug/seed2025/BRACS3/MIR_MIL/time_2026-07-10-21-21_BRACS3_MIR_MIL_seed_2025/Best_Log_seed2025_BRACS3_MIR_MIL.csv	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/clean_noaug/seed2025/BRACS3/MIR_MIL/time_2026-07-10-21-21_BRACS3_MIR_MIL_seed_2025/Best_EPOCH_3.pth	3	0.8	0.7666666666666666	0.9163542992954756	0.7653186274509803	30	0.8773610050080638	0.6536097472267685
uni	unbalanced_mild	2026	0	0	False	"{""Model.dropout"": 0.15, ""Model.feature_noise_std"": 0.005, ""Model.label_smoothing"": 0.05, ""Model.optimizer.adamw_config.lr"": 0.0001, ""Model.optimizer.adamw_config.weight_decay"": 0.0001, ""Model.patch_dropout"": 0.05, ""Model.stability_weight"": 0.05}"	2026-07-10T14:54:45.824342+00:00	['/data15/data15_5/fanhao/miniforge3/envs/mirmil/bin/python', 'experiments/run_benchmark.py', '--split', '/data15/data15_5/fanhao/datasets/BRACS/MIRMIL_FEATURES/metadata/BRACS3_uni_split_official_train_val.csv', '--dataset-name', 'BRACS3', '--num-classes', '3', '--log-root', 'artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/unbalanced_mild/seed2026', '--models', 'MIR_MIL', '--seeds', '2026', '--epochs', '30', '--patience', '999', '--max-instances', '4096', '--in-dim', '1024', '--feature', 'uni', '--protocol', 'bracs3-mir-hpo-training-v1', '--split-id', 'official-train-val-3class', '--comparison-id', 'bracs3-uni-mir-hpo-unbalanced_mild-seed2026', '--device', '0', '--num-workers', '2', '--model-option', 'General.earlystop.use=false', '--model-option', 'General.earlystop.patience=999', '--no-balanced', '--wandb', '--wandb-project', 'MIR-MIL', '--model-option', 'Model.optimizer.adamw_config.lr=0.0001', '--model-option', 'Model.optimizer.adamw_config.weight_decay=0.0001', '--model-option', 'Model.dropout=0.15', '--model-option', 'Model.stability_weight=0.05', '--model-option', 'Model.patch_dropout=0.05', '--model-option', 'Model.feature_noise_std=0.005', '--model-option', 'Model.label_smoothing=0.05']	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/unbalanced_mild/seed2026/BRACS3/MIR_MIL/time_2026-07-10-22-32_BRACS3_MIR_MIL_seed_2026/Best_Log_seed2026_BRACS3_MIR_MIL.csv	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/unbalanced_mild/seed2026/BRACS3/MIR_MIL/time_2026-07-10-22-32_BRACS3_MIR_MIL_seed_2026/Best_EPOCH_8.pth	8	0.7384615384615385	0.6317460317460317	0.9036457007045242	0.5885265700483092	30	0.8556760886172651	0.5949891067538126
uni	unbalanced_mild	2024	0	2	False	"{""Model.dropout"": 0.15, ""Model.feature_noise_std"": 0.005, ""Model.label_smoothing"": 0.05, ""Model.optimizer.adamw_config.lr"": 0.0001, ""Model.optimizer.adamw_config.weight_decay"": 0.0001, ""Model.patch_dropout"": 0.05, ""Model.stability_weight"": 0.05}"	2026-07-10T14:21:36.696800+00:00	['/data15/data15_5/fanhao/miniforge3/envs/mirmil/bin/python', 'experiments/run_benchmark.py', '--split', '/data15/data15_5/fanhao/datasets/BRACS/MIRMIL_FEATURES/metadata/BRACS3_uni_split_official_train_val.csv', '--dataset-name', 'BRACS3', '--num-classes', '3', '--log-root', 'artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/unbalanced_mild/seed2024', '--models', 'MIR_MIL', '--seeds', '2024', '--epochs', '30', '--patience', '999', '--max-instances', '4096', '--in-dim', '1024', '--feature', 'uni', '--protocol', 'bracs3-mir-hpo-training-v1', '--split-id', 'official-train-val-3class', '--comparison-id', 'bracs3-uni-mir-hpo-unbalanced_mild-seed2024', '--device', '0', '--num-workers', '2', '--model-option', 'General.earlystop.use=false', '--model-option', 'General.earlystop.patience=999', '--no-balanced', '--wandb', '--wandb-project', 'MIR-MIL', '--model-option', 'Model.optimizer.adamw_config.lr=0.0001', '--model-option', 'Model.optimizer.adamw_config.weight_decay=0.0001', '--model-option', 'Model.dropout=0.15', '--model-option', 'Model.stability_weight=0.05', '--model-option', 'Model.patch_dropout=0.05', '--model-option', 'Model.feature_noise_std=0.005', '--model-option', 'Model.label_smoothing=0.05']	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/unbalanced_mild/seed2024/BRACS3/MIR_MIL/time_2026-07-10-22-02_BRACS3_MIR_MIL_seed_2024/Best_Log_seed2024_BRACS3_MIR_MIL.csv	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/unbalanced_mild/seed2024/BRACS3/MIR_MIL/time_2026-07-10-22-02_BRACS3_MIR_MIL_seed_2024/Best_EPOCH_3.pth	3	0.6615384615384615	0.5396825396825397	0.8740463458110517	0.481962481962482	30	0.8508844750021219	0.5280423280423281
uni	unbalanced_mild	2025	0	4	False	"{""Model.dropout"": 0.15, ""Model.feature_noise_std"": 0.005, ""Model.label_smoothing"": 0.05, ""Model.optimizer.adamw_config.lr"": 0.0001, ""Model.optimizer.adamw_config.weight_decay"": 0.0001, ""Model.patch_dropout"": 0.05, ""Model.stability_weight"": 0.05}"	2026-07-10T14:21:57.674605+00:00	['/data15/data15_5/fanhao/miniforge3/envs/mirmil/bin/python', 'experiments/run_benchmark.py', '--split', '/data15/data15_5/fanhao/datasets/BRACS/MIRMIL_FEATURES/metadata/BRACS3_uni_split_official_train_val.csv', '--dataset-name', 'BRACS3', '--num-classes', '3', '--log-root', 'artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/unbalanced_mild/seed2025', '--models', 'MIR_MIL', '--seeds', '2025', '--epochs', '30', '--patience', '999', '--max-instances', '4096', '--in-dim', '1024', '--feature', 'uni', '--protocol', 'bracs3-mir-hpo-training-v1', '--split-id', 'official-train-val-3class', '--comparison-id', 'bracs3-uni-mir-hpo-unbalanced_mild-seed2025', '--device', '0', '--num-workers', '2', '--model-option', 'General.earlystop.use=false', '--model-option', 'General.earlystop.patience=999', '--no-balanced', '--wandb', '--wandb-project', 'MIR-MIL', '--model-option', 'Model.optimizer.adamw_config.lr=0.0001', '--model-option', 'Model.optimizer.adamw_config.weight_decay=0.0001', '--model-option', 'Model.dropout=0.15', '--model-option', 'Model.stability_weight=0.05', '--model-option', 'Model.patch_dropout=0.05', '--model-option', 'Model.feature_noise_std=0.005', '--model-option', 'Model.label_smoothing=0.05']	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/unbalanced_mild/seed2025/BRACS3/MIR_MIL/time_2026-07-10-22-02_BRACS3_MIR_MIL_seed_2025/Best_Log_seed2025_BRACS3_MIR_MIL.csv	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/unbalanced_mild/seed2025/BRACS3/MIR_MIL/time_2026-07-10-22-02_BRACS3_MIR_MIL_seed_2025/Best_EPOCH_10.pth	10	0.7384615384615385	0.6444444444444444	0.9305025040319158	0.6179079029405403	30	0.9120023767082592	0.5857761286332716
uni	mild_reg	2026	0	1	True	"{""Model.dropout"": 0.15, ""Model.feature_noise_std"": 0.005, ""Model.optimizer.adamw_config.lr"": 0.0001, ""Model.optimizer.adamw_config.weight_decay"": 0.0001, ""Model.patch_dropout"": 0.05, ""Model.stability_weight"": 0.05}"	2026-07-10T14:54:23.367706+00:00	['/data15/data15_5/fanhao/miniforge3/envs/mirmil/bin/python', 'experiments/run_benchmark.py', '--split', '/data15/data15_5/fanhao/datasets/BRACS/MIRMIL_FEATURES/metadata/BRACS3_uni_split_official_train_val.csv', '--dataset-name', 'BRACS3', '--num-classes', '3', '--log-root', 'artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/mild_reg/seed2026', '--models', 'MIR_MIL', '--seeds', '2026', '--epochs', '30', '--patience', '999', '--max-instances', '4096', '--in-dim', '1024', '--feature', 'uni', '--protocol', 'bracs3-mir-hpo-training-v1', '--split-id', 'official-train-val-3class', '--comparison-id', 'bracs3-uni-mir-hpo-mild_reg-seed2026', '--device', '0', '--num-workers', '2', '--model-option', 'General.earlystop.use=false', '--model-option', 'General.earlystop.patience=999', '--balanced', '--wandb', '--wandb-project', 'MIR-MIL', '--model-option', 'Model.optimizer.adamw_config.lr=0.0001', '--model-option', 'Model.optimizer.adamw_config.weight_decay=0.0001', '--model-option', 'Model.dropout=0.15', '--model-option', 'Model.stability_weight=0.05', '--model-option', 'Model.patch_dropout=0.05', '--model-option', 'Model.feature_noise_std=0.005']	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/mild_reg/seed2026/BRACS3/MIR_MIL/time_2026-07-10-22-32_BRACS3_MIR_MIL_seed_2026/Best_Log_seed2026_BRACS3_MIR_MIL.csv	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/mild_reg/seed2026/BRACS3/MIR_MIL/time_2026-07-10-22-32_BRACS3_MIR_MIL_seed_2026/Best_EPOCH_22.pth	22	0.6923076923076923	0.580952380952381	0.910607758254817	0.5185185185185185	30	0.8938298955946015	0.5625532821824382
uni	mild_reg	2024	0	5	True	"{""Model.dropout"": 0.15, ""Model.feature_noise_std"": 0.005, ""Model.optimizer.adamw_config.lr"": 0.0001, ""Model.optimizer.adamw_config.weight_decay"": 0.0001, ""Model.patch_dropout"": 0.05, ""Model.stability_weight"": 0.05}"	2026-07-10T13:41:56.241450+00:00	['/data15/data15_5/fanhao/miniforge3/envs/mirmil/bin/python', 'experiments/run_benchmark.py', '--split', '/data15/data15_5/fanhao/datasets/BRACS/MIRMIL_FEATURES/metadata/BRACS3_uni_split_official_train_val.csv', '--dataset-name', 'BRACS3', '--num-classes', '3', '--log-root', 'artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/mild_reg/seed2024', '--models', 'MIR_MIL', '--seeds', '2024', '--epochs', '30', '--patience', '999', '--max-instances', '4096', '--in-dim', '1024', '--feature', 'uni', '--protocol', 'bracs3-mir-hpo-training-v1', '--split-id', 'official-train-val-3class', '--comparison-id', 'bracs3-uni-mir-hpo-mild_reg-seed2024', '--device', '0', '--num-workers', '2', '--model-option', 'General.earlystop.use=false', '--model-option', 'General.earlystop.patience=999', '--balanced', '--wandb', '--wandb-project', 'MIR-MIL', '--model-option', 'Model.optimizer.adamw_config.lr=0.0001', '--model-option', 'Model.optimizer.adamw_config.weight_decay=0.0001', '--model-option', 'Model.dropout=0.15', '--model-option', 'Model.stability_weight=0.05', '--model-option', 'Model.patch_dropout=0.05', '--model-option', 'Model.feature_noise_std=0.005']	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/mild_reg/seed2024/BRACS3/MIR_MIL/time_2026-07-10-21-21_BRACS3_MIR_MIL_seed_2024/Best_Log_seed2024_BRACS3_MIR_MIL.csv	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/mild_reg/seed2024/BRACS3/MIR_MIL/time_2026-07-10-21-21_BRACS3_MIR_MIL_seed_2024/Best_EPOCH_19.pth	19	0.7692307692307693	0.684126984126984	0.8791341991341991	0.6666666666666666	30	0.862404719463543	0.586849957374254
uni	mild_reg	2025	0	7	True	"{""Model.dropout"": 0.15, ""Model.feature_noise_std"": 0.005, ""Model.optimizer.adamw_config.lr"": 0.0001, ""Model.optimizer.adamw_config.weight_decay"": 0.0001, ""Model.patch_dropout"": 0.05, ""Model.stability_weight"": 0.05}"	2026-07-10T13:41:59.831459+00:00	['/data15/data15_5/fanhao/miniforge3/envs/mirmil/bin/python', 'experiments/run_benchmark.py', '--split', '/data15/data15_5/fanhao/datasets/BRACS/MIRMIL_FEATURES/metadata/BRACS3_uni_split_official_train_val.csv', '--dataset-name', 'BRACS3', '--num-classes', '3', '--log-root', 'artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/mild_reg/seed2025', '--models', 'MIR_MIL', '--seeds', '2025', '--epochs', '30', '--patience', '999', '--max-instances', '4096', '--in-dim', '1024', '--feature', 'uni', '--protocol', 'bracs3-mir-hpo-training-v1', '--split-id', 'official-train-val-3class', '--comparison-id', 'bracs3-uni-mir-hpo-mild_reg-seed2025', '--device', '0', '--num-workers', '2', '--model-option', 'General.earlystop.use=false', '--model-option', 'General.earlystop.patience=999', '--balanced', '--wandb', '--wandb-project', 'MIR-MIL', '--model-option', 'Model.optimizer.adamw_config.lr=0.0001', '--model-option', 'Model.optimizer.adamw_config.weight_decay=0.0001', '--model-option', 'Model.dropout=0.15', '--model-option', 'Model.stability_weight=0.05', '--model-option', 'Model.patch_dropout=0.05', '--model-option', 'Model.feature_noise_std=0.005']	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/mild_reg/seed2025/BRACS3/MIR_MIL/time_2026-07-10-21-21_BRACS3_MIR_MIL_seed_2025/Best_Log_seed2025_BRACS3_MIR_MIL.csv	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/mild_reg/seed2025/BRACS3/MIR_MIL/time_2026-07-10-21-21_BRACS3_MIR_MIL_seed_2025/Best_EPOCH_22.pth	22	0.7384615384615385	0.6571428571428571	0.9225651472710296	0.6446570972886763	30	0.9093014175367116	0.6196078431372549
uni	lr1e4_wd5e5	2024	0	4	True	"{""Model.optimizer.adamw_config.lr"": 0.0001, ""Model.optimizer.adamw_config.weight_decay"": 5e-05}"	2026-07-10T13:21:40.966436+00:00	['/data15/data15_5/fanhao/miniforge3/envs/mirmil/bin/python', 'experiments/run_benchmark.py', '--split', '/data15/data15_5/fanhao/datasets/BRACS/MIRMIL_FEATURES/metadata/BRACS3_uni_split_official_train_val.csv', '--dataset-name', 'BRACS3', '--num-classes', '3', '--log-root', 'artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/lr1e4_wd5e5/seed2024', '--models', 'MIR_MIL', '--seeds', '2024', '--epochs', '30', '--patience', '999', '--max-instances', '4096', '--in-dim', '1024', '--feature', 'uni', '--protocol', 'bracs3-mir-hpo-training-v1', '--split-id', 'official-train-val-3class', '--comparison-id', 'bracs3-uni-mir-hpo-lr1e4_wd5e5-seed2024', '--device', '0', '--num-workers', '2', '--model-option', 'General.earlystop.use=false', '--model-option', 'General.earlystop.patience=999', '--balanced', '--wandb', '--wandb-project', 'MIR-MIL', '--model-option', 'Model.optimizer.adamw_config.lr=0.0001', '--model-option', 'Model.optimizer.adamw_config.weight_decay=0.00005']	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/lr1e4_wd5e5/seed2024/BRACS3/MIR_MIL/time_2026-07-10-21-01_BRACS3_MIR_MIL_seed_2024/Best_Log_seed2024_BRACS3_MIR_MIL.csv	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/lr1e4_wd5e5/seed2024/BRACS3/MIR_MIL/time_2026-07-10-21-01_BRACS3_MIR_MIL_seed_2024/Best_EPOCH_7.pth	7	0.7538461538461538	0.6682539682539682	0.8509557762498939	0.6547581073896863	30	0.8367439096850862	0.5643939393939394
uni	lr1e4_wd5e5	2025	0	5	True	"{""Model.optimizer.adamw_config.lr"": 0.0001, ""Model.optimizer.adamw_config.weight_decay"": 5e-05}"	2026-07-10T13:21:48.381081+00:00	['/data15/data15_5/fanhao/miniforge3/envs/mirmil/bin/python', 'experiments/run_benchmark.py', '--split', '/data15/data15_5/fanhao/datasets/BRACS/MIRMIL_FEATURES/metadata/BRACS3_uni_split_official_train_val.csv', '--dataset-name', 'BRACS3', '--num-classes', '3', '--log-root', 'artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/lr1e4_wd5e5/seed2025', '--models', 'MIR_MIL', '--seeds', '2025', '--epochs', '30', '--patience', '999', '--max-instances', '4096', '--in-dim', '1024', '--feature', 'uni', '--protocol', 'bracs3-mir-hpo-training-v1', '--split-id', 'official-train-val-3class', '--comparison-id', 'bracs3-uni-mir-hpo-lr1e4_wd5e5-seed2025', '--device', '0', '--num-workers', '2', '--model-option', 'General.earlystop.use=false', '--model-option', 'General.earlystop.patience=999', '--balanced', '--wandb', '--wandb-project', 'MIR-MIL', '--model-option', 'Model.optimizer.adamw_config.lr=0.0001', '--model-option', 'Model.optimizer.adamw_config.weight_decay=0.00005']	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/lr1e4_wd5e5/seed2025/BRACS3/MIR_MIL/time_2026-07-10-21-01_BRACS3_MIR_MIL_seed_2025/Best_Log_seed2025_BRACS3_MIR_MIL.csv	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/lr1e4_wd5e5/seed2025/BRACS3/MIR_MIL/time_2026-07-10-21-01_BRACS3_MIR_MIL_seed_2025/Best_EPOCH_23.pth	23	0.8	0.726984126984127	0.9085221967574908	0.7274801587301587	30	0.8950954927425516	0.6962862318840579
uni	lr1e4_wd1e5	2024	0	2	True	"{""Model.optimizer.adamw_config.lr"": 0.0001, ""Model.optimizer.adamw_config.weight_decay"": 1e-05}"	2026-07-10T13:21:40.715766+00:00	['/data15/data15_5/fanhao/miniforge3/envs/mirmil/bin/python', 'experiments/run_benchmark.py', '--split', '/data15/data15_5/fanhao/datasets/BRACS/MIRMIL_FEATURES/metadata/BRACS3_uni_split_official_train_val.csv', '--dataset-name', 'BRACS3', '--num-classes', '3', '--log-root', 'artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/lr1e4_wd1e5/seed2024', '--models', 'MIR_MIL', '--seeds', '2024', '--epochs', '30', '--patience', '999', '--max-instances', '4096', '--in-dim', '1024', '--feature', 'uni', '--protocol', 'bracs3-mir-hpo-training-v1', '--split-id', 'official-train-val-3class', '--comparison-id', 'bracs3-uni-mir-hpo-lr1e4_wd1e5-seed2024', '--device', '0', '--num-workers', '2', '--model-option', 'General.earlystop.use=false', '--model-option', 'General.earlystop.patience=999', '--balanced', '--wandb', '--wandb-project', 'MIR-MIL', '--model-option', 'Model.optimizer.adamw_config.lr=0.0001', '--model-option', 'Model.optimizer.adamw_config.weight_decay=0.00001']	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/lr1e4_wd1e5/seed2024/BRACS3/MIR_MIL/time_2026-07-10-21-01_BRACS3_MIR_MIL_seed_2024/Best_Log_seed2024_BRACS3_MIR_MIL.csv	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/lr1e4_wd1e5/seed2024/BRACS3/MIR_MIL/time_2026-07-10-21-01_BRACS3_MIR_MIL_seed_2024/Best_EPOCH_7.pth	7	0.7538461538461538	0.6682539682539682	0.8509557762498939	0.6547581073896863	30	0.8367439096850862	0.5643939393939394
uni	lr1e4_wd1e5	2025	0	3	True	"{""Model.optimizer.adamw_config.lr"": 0.0001, ""Model.optimizer.adamw_config.weight_decay"": 1e-05}"	2026-07-10T13:21:40.816683+00:00	['/data15/data15_5/fanhao/miniforge3/envs/mirmil/bin/python', 'experiments/run_benchmark.py', '--split', '/data15/data15_5/fanhao/datasets/BRACS/MIRMIL_FEATURES/metadata/BRACS3_uni_split_official_train_val.csv', '--dataset-name', 'BRACS3', '--num-classes', '3', '--log-root', 'artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/lr1e4_wd1e5/seed2025', '--models', 'MIR_MIL', '--seeds', '2025', '--epochs', '30', '--patience', '999', '--max-instances', '4096', '--in-dim', '1024', '--feature', 'uni', '--protocol', 'bracs3-mir-hpo-training-v1', '--split-id', 'official-train-val-3class', '--comparison-id', 'bracs3-uni-mir-hpo-lr1e4_wd1e5-seed2025', '--device', '0', '--num-workers', '2', '--model-option', 'General.earlystop.use=false', '--model-option', 'General.earlystop.patience=999', '--balanced', '--wandb', '--wandb-project', 'MIR-MIL', '--model-option', 'Model.optimizer.adamw_config.lr=0.0001', '--model-option', 'Model.optimizer.adamw_config.weight_decay=0.00001']	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/lr1e4_wd1e5/seed2025/BRACS3/MIR_MIL/time_2026-07-10-21-01_BRACS3_MIR_MIL_seed_2025/Best_Log_seed2025_BRACS3_MIR_MIL.csv	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/lr1e4_wd1e5/seed2025/BRACS3/MIR_MIL/time_2026-07-10-21-01_BRACS3_MIR_MIL_seed_2025/Best_EPOCH_23.pth	23	0.8	0.726984126984127	0.9085221967574908	0.7274801587301587	30	0.8950954927425516	0.6962862318840579
uni	loss_focal1	2026	0	2	True	"{""Model.focal_gamma"": 1.0}"	2026-07-10T14:54:18.492829+00:00	['/data15/data15_5/fanhao/miniforge3/envs/mirmil/bin/python', 'experiments/run_benchmark.py', '--split', '/data15/data15_5/fanhao/datasets/BRACS/MIRMIL_FEATURES/metadata/BRACS3_uni_split_official_train_val.csv', '--dataset-name', 'BRACS3', '--num-classes', '3', '--log-root', 'artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/loss_focal1/seed2026', '--models', 'MIR_MIL', '--seeds', '2026', '--epochs', '30', '--patience', '999', '--max-instances', '4096', '--in-dim', '1024', '--feature', 'uni', '--protocol', 'bracs3-mir-hpo-training-v1', '--split-id', 'official-train-val-3class', '--comparison-id', 'bracs3-uni-mir-hpo-loss_focal1-seed2026', '--device', '0', '--num-workers', '2', '--model-option', 'General.earlystop.use=false', '--model-option', 'General.earlystop.patience=999', '--balanced', '--wandb', '--wandb-project', 'MIR-MIL', '--model-option', 'Model.focal_gamma=1']	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/loss_focal1/seed2026/BRACS3/MIR_MIL/time_2026-07-10-22-32_BRACS3_MIR_MIL_seed_2026/Best_Log_seed2026_BRACS3_MIR_MIL.csv	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/loss_focal1/seed2026/BRACS3/MIR_MIL/time_2026-07-10-22-32_BRACS3_MIR_MIL_seed_2026/Best_EPOCH_19.pth	19	0.7384615384615385	0.6587301587301587	0.9067490026313556	0.6206896551724137	30	0.8909600203717852	0.6105123180291153
uni	loss_focal1	2024	0	0	True	"{""Model.focal_gamma"": 1.0}"	2026-07-10T14:22:04.112611+00:00	['/data15/data15_5/fanhao/miniforge3/envs/mirmil/bin/python', 'experiments/run_benchmark.py', '--split', '/data15/data15_5/fanhao/datasets/BRACS/MIRMIL_FEATURES/metadata/BRACS3_uni_split_official_train_val.csv', '--dataset-name', 'BRACS3', '--num-classes', '3', '--log-root', 'artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/loss_focal1/seed2024', '--models', 'MIR_MIL', '--seeds', '2024', '--epochs', '30', '--patience', '999', '--max-instances', '4096', '--in-dim', '1024', '--feature', 'uni', '--protocol', 'bracs3-mir-hpo-training-v1', '--split-id', 'official-train-val-3class', '--comparison-id', 'bracs3-uni-mir-hpo-loss_focal1-seed2024', '--device', '0', '--num-workers', '2', '--model-option', 'General.earlystop.use=false', '--model-option', 'General.earlystop.patience=999', '--balanced', '--wandb', '--wandb-project', 'MIR-MIL', '--model-option', 'Model.focal_gamma=1']	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/loss_focal1/seed2024/BRACS3/MIR_MIL/time_2026-07-10-22-02_BRACS3_MIR_MIL_seed_2024/Best_Log_seed2024_BRACS3_MIR_MIL.csv	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/loss_focal1/seed2024/BRACS3/MIR_MIL/time_2026-07-10-22-02_BRACS3_MIR_MIL_seed_2024/Best_EPOCH_7.pth	7	0.7384615384615385	0.6698412698412698	0.8828376198964434	0.664484126984127	30	0.8268466174348527	0.5286069651741293
uni	loss_focal1	2025	0	1	True	"{""Model.focal_gamma"": 1.0}"	2026-07-10T14:22:06.083070+00:00	['/data15/data15_5/fanhao/miniforge3/envs/mirmil/bin/python', 'experiments/run_benchmark.py', '--split', '/data15/data15_5/fanhao/datasets/BRACS/MIRMIL_FEATURES/metadata/BRACS3_uni_split_official_train_val.csv', '--dataset-name', 'BRACS3', '--num-classes', '3', '--log-root', 'artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/loss_focal1/seed2025', '--models', 'MIR_MIL', '--seeds', '2025', '--epochs', '30', '--patience', '999', '--max-instances', '4096', '--in-dim', '1024', '--feature', 'uni', '--protocol', 'bracs3-mir-hpo-training-v1', '--split-id', 'official-train-val-3class', '--comparison-id', 'bracs3-uni-mir-hpo-loss_focal1-seed2025', '--device', '0', '--num-workers', '2', '--model-option', 'General.earlystop.use=false', '--model-option', 'General.earlystop.patience=999', '--balanced', '--wandb', '--wandb-project', 'MIR-MIL', '--model-option', 'Model.focal_gamma=1']	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/loss_focal1/seed2025/BRACS3/MIR_MIL/time_2026-07-10-22-02_BRACS3_MIR_MIL_seed_2025/Best_Log_seed2025_BRACS3_MIR_MIL.csv	/data15/data15_5/fanhao/projects/MIRMIL/artifacts/bracs3_mir_hpo_training_only/uni_round1/uni/loss_focal1/seed2025/BRACS3/MIR_MIL/time_2026-07-10-22-02_BRACS3_MIR_MIL_seed_2025/Best_EPOCH_14.pth	14	0.8	0.7444444444444445	0.9123851965028434	0.7457171056049036	30	0.8821424327306681	0.6335588456384613
